order_id,customer_id,order_date,category,unit_price,quantity,country,is_returned,revenue
O525540,C113697,2023-10-14,Books,35.13,1,United Kingdom,False,35.13
O532818,C117462,2023-10-14,Electronics,239.03,1,Ireland,False,239.03
O500504,C100308,2023-10-14,Fashion,180.0,1,Germany,False,180.0
O506551,C103436,2023-10-14,Toys,126.67,4,United States,False,506.68
O525938,C113914,2023-10-15,Electronics,495.48,1,United States,False,495.48
O521792,C111666,2023-10-15,Electronics,801.05,1,United Kingdom,False,801.05
O517362,C109262,2023-10-15,Home & Kitchen,98.77,4,Germany,False,395.08
O524767,C113287,2023-10-15,Sports & Outdoors,303.94,1,United Kingdom,False,303.94
O521123,C111301,2023-10-15,Home & Kitchen,121.72,1,Spain,False,121.72
O508199,C104314,2023-10-15,Sports & Outdoors,131.96,1,Spain,False,131.96
O526670,C114281,2023-10-15,Fashion,134.92,4,United Kingdom,False,539.68
O508440,C104463,2023-10-15,Home & Kitchen,183.97,1,United Kingdom,False,183.97
O517240,C109210,2023-10-15,Books,51.14,1,United States,False,51.14
O530489,C116280,2023-10-15,Beauty,63.68,1,Netherlands,False,63.68
O532621,C117355,2023-10-15,Home & Kitchen,250.0,1,United Kingdom,False,250.0
O535464,C118912,2023-10-15,Beauty,40.88,1,Spain,False,40.88
O522979,C112291,2023-10-15,Home & Kitchen,131.86,1,United Kingdom,False,131.86
O534061,C118134,2023-10-15,Home & Kitchen,131.91,1,France,False,131.91
O509784,C105223,2023-10-15,Electronics,509.42,1,Germany,False,509.42
O508599,C104542,2023-10-15,Fashion,94.54,1,Spain,False,94.54
O525082,C113452,2023-10-15,Sports & Outdoors,140.57,2,Ireland,False,281.14
O535644,C119009,2023-10-15,Fashion,56.03,1,United Kingdom,False,56.03
O501414,C100761,2023-10-15,Fashion,44.12,1,France,True,0.0
O525959,C113922,2023-10-15,Toys,83.61,1,France,False,83.61
O500174,C100109,2023-10-15,Toys,21.44,1,United Kingdom,False,21.44
O531624,C116860,2023-10-15,Sports & Outdoors,270.17,1,United States,False,270.17
O527030,C114495,2023-10-15,Home & Kitchen,122.85,1,Netherlands,False,122.85
O531691,C116897,2023-10-15,Electronics,238.25,1,United States,False,238.25
O515881,C108487,2023-10-15,Home & Kitchen,152.73,1,United Kingdom,False,152.73
O518758,C110029,2023-10-15,Fashion,80.41,1,Spain,False,80.41
O512065,C106489,2023-10-15,Beauty,63.8,4,Spain,True,0.0
O509886,C105282,2023-10-15,Toys,69.23,1,France,False,69.23
O513721,C107376,2023-10-15,Beauty,41.57,1,United Kingdom,False,41.57
O525876,C113886,2023-10-15,Fashion,62.61,1,Germany,False,62.61
O519024,C110171,2023-10-15,Fashion,64.81,1,Germany,False,64.81
O526038,C113959,2023-10-15,Home & Kitchen,116.24,1,Netherlands,False,116.24
O512871,C106921,2023-10-15,Electronics,376.02,1,Australia,False,376.02
O506507,C103415,2023-10-15,Toys,38.03,1,United Kingdom,False,38.03
O526136,C114005,2023-10-15,Sports & Outdoors,301.27,4,Spain,False,1205.08
O515110,C108077,2023-10-15,Home & Kitchen,91.18,1,United Kingdom,False,91.18
O517754,C109477,2023-10-15,Home & Kitchen,117.72,1,Spain,False,117.72
O520775,C111085,2023-10-15,Toys,100.2,1,United Kingdom,False,100.2
O522547,C112061,2023-10-15,Electronics,711.04,1,United Kingdom,False,711.04
O515084,C108069,2023-10-15,Toys,76.99,1,United Kingdom,False,76.99
O511740,C106310,2023-10-15,Fashion,96.08,1,United Kingdom,False,96.08
O507826,C104124,2023-10-15,Fashion,72.46,5,United Kingdom,False,362.3
O511745,C106312,2023-10-15,Electronics,336.23,1,Australia,False,336.23
O535576,C118970,2023-10-15,Home & Kitchen,107.79,2,Germany,False,215.58
O501910,C101010,2023-10-15,Fashion,117.17,1,Spain,False,117.17
O509823,C105254,2023-10-15,Sports & Outdoors,210.18,1,France,True,0.0
O532243,C117152,2023-10-15,Home & Kitchen,209.99,1,United Kingdom,False,209.99
O530531,C116306,2023-10-15,Fashion,67.57,5,United Kingdom,False,337.85
O517319,C109237,2023-10-15,Fashion,65.96,4,Netherlands,False,263.84
O528027,C115022,2023-10-15,Books,41.98,2,France,False,83.96
O525670,C113770,2023-10-15,Home & Kitchen,94.48,1,Ireland,False,94.48
O519817,C110608,2023-10-15,Home & Kitchen,127.65,4,Germany,False,510.6
O517407,C109281,2023-10-15,Electronics,202.4,2,United Kingdom,True,0.0
O532924,C117531,2023-10-15,Books,26.36,1,Australia,True,0.0
O524365,C113067,2023-10-15,Fashion,51.06,4,Australia,False,204.24
O504486,C102346,2023-10-15,Fashion,125.91,2,Spain,False,251.82
O517275,C109220,2023-10-15,Fashion,78.34,5,France,False,391.7
O507957,C104188,2023-10-15,Sports & Outdoors,160.6,2,United Kingdom,True,0.0
O533579,C117901,2023-10-16,Home & Kitchen,234.34,2,United Kingdom,False,468.68
O503410,C101781,2023-10-16,Fashion,133.42,1,United States,False,133.42
O504635,C102416,2023-10-16,Fashion,88.66,2,United States,False,177.32
O527063,C114506,2023-10-16,Home & Kitchen,250.0,1,Germany,False,250.0
O519920,C110662,2023-10-16,Toys,123.3,1,Germany,False,123.3
O536832,C119606,2023-10-16,Home & Kitchen,79.13,1,France,False,79.13
O521216,C111352,2023-10-16,Home & Kitchen,109.02,1,Germany,False,109.02
O510117,C105400,2023-10-16,Home & Kitchen,83.74,3,France,False,251.22
O505462,C102856,2023-10-16,Electronics,729.0,1,United States,False,729.0
O525638,C113750,2023-10-16,Home & Kitchen,211.0,1,Spain,False,211.0
O500700,C100404,2023-10-16,Fashion,58.37,1,Germany,False,58.37
O532199,C117130,2023-10-16,Electronics,302.57,4,United Kingdom,True,0.0
O529681,C115888,2023-10-16,Fashion,180.0,1,United Kingdom,False,180.0
O503484,C101831,2023-10-16,Electronics,338.86,5,United States,False,1694.3
O525099,C113467,2023-10-16,Fashion,102.32,1,France,False,102.32
O529233,C115701,2023-10-16,Home & Kitchen,126.52,1,United Kingdom,False,126.52
O518325,C109773,2023-10-16,Fashion,180.0,1,United Kingdom,False,180.0
O522577,C112075,2023-10-16,Home & Kitchen,103.29,4,United Kingdom,False,413.16
O505503,C102887,2023-10-16,Electronics,900.0,1,Germany,False,900.0
O511749,C106312,2023-10-16,Books,16.95,1,United Kingdom,False,16.95
O533698,C117957,2023-10-16,Electronics,397.57,2,Germany,False,795.14
O516760,C108976,2023-10-16,Beauty,65.29,1,United States,False,65.29
O505985,C103131,2023-10-16,Home & Kitchen,192.1,1,United Kingdom,False,192.1
O517053,C109117,2023-10-16,Electronics,595.38,1,Australia,False,595.38
O532005,C117045,2023-10-16,Sports & Outdoors,274.07,1,France,False,274.07
O517229,C109205,2023-10-16,Toys,150.0,4,Australia,False,600.0
O510315,C105514,2023-10-16,Home & Kitchen,100.57,3,Germany,False,301.71
O517655,C109418,2023-10-16,Home & Kitchen,62.19,5,France,False,310.95
O512262,C106588,2023-10-16,Electronics,785.94,1,United States,False,785.94
O511216,C106015,2023-10-16,Electronics,416.42,5,United States,False,2082.1
O519958,C110683,2023-10-16,Home & Kitchen,198.03,1,United Kingdom,False,198.03
O514828,C107943,2023-10-16,Sports & Outdoors,212.3,1,Australia,False,212.3
O503449,C101808,2023-10-16,Fashion,45.06,2,Germany,False,90.12
O518337,C109781,2023-10-16,Electronics,599.66,1,United Kingdom,False,599.66
O514066,C107565,2023-10-16,Electronics,531.57,4,France,False,2126.28
O512018,C106471,2023-10-16,Fashion,96.91,1,Spain,False,96.91
O531472,C116772,2023-10-16,Home & Kitchen,231.86,1,France,False,231.86
O534275,C118245,2023-10-16,Home & Kitchen,250.0,3,United Kingdom,False,750.0
O515175,C108103,2023-10-16,Books,13.12,1,Australia,False,13.12
O519615,C110492,2023-10-16,Beauty,81.35,1,Netherlands,False,81.35
O513333,C107166,2023-10-16,Toys,150.0,3,United Kingdom,False,450.0
O501379,C100738,2023-10-16,Electronics,900.0,1,Germany,False,900.0
O504695,C102446,2023-10-16,Toys,32.75,1,United Kingdom,False,32.75
O530934,C116498,2023-10-16,Sports & Outdoors,110.89,1,United Kingdom,False,110.89
O535666,C119024,2023-10-16,Beauty,35.42,1,Germany,False,35.42
O504458,C102325,2023-10-16,Home & Kitchen,128.15,3,Spain,True,0.0
O514231,C107629,2023-10-16,Fashion,96.01,1,Netherlands,True,0.0
O516675,C108926,2023-10-17,Books,25.76,1,United Kingdom,False,25.76
O516604,C108877,2023-10-17,Fashion,130.39,1,United Kingdom,False,130.39
O504065,C102127,2023-10-17,Electronics,667.68,3,France,False,2003.04
O514875,C107968,2023-10-17,Beauty,52.25,4,Spain,False,209.0
O517651,C109415,2023-10-17,Beauty,68.0,3,Germany,False,204.0
O516901,C109048,2023-10-17,Electronics,617.06,4,United Kingdom,False,2468.24
O534035,C118115,2023-10-17,Home & Kitchen,102.34,1,Ireland,False,102.34
O503503,C101845,2023-10-17,Home & Kitchen,156.06,1,United Kingdom,False,156.06
O521921,C111735,2023-10-17,Books,41.69,1,France,True,0.0
O528942,C115533,2023-10-17,Toys,86.51,5,Germany,False,432.55
O517458,C109308,2023-10-17,Electronics,424.52,1,Australia,False,424.52
O505667,C102948,2023-10-17,Home & Kitchen,198.79,1,United Kingdom,False,198.79
O506345,C103313,2023-10-17,Beauty,90.05,1,United States,False,90.05
O532371,C117216,2023-10-17,Electronics,360.25,1,Germany,False,360.25
O500941,C100530,2023-10-17,Sports & Outdoors,400.0,2,United Kingdom,False,800.0
O523892,C112808,2023-10-17,Fashion,89.94,1,France,False,89.94
O510713,C105738,2023-10-17,Beauty,50.69,1,United States,True,0.0
O523779,C112735,2023-10-17,Beauty,44.04,4,Australia,False,176.16
O517436,C109297,2023-10-17,Electronics,743.2,1,United Kingdom,False,743.2
O509004,C104759,2023-10-17,Beauty,46.39,1,Netherlands,False,46.39
O500870,C100491,2023-10-17,Sports & Outdoors,192.73,1,Ireland,False,192.73
O517036,C109110,2023-10-17,Home & Kitchen,250.0,1,United Kingdom,False,250.0
O506353,C103320,2023-10-17,Beauty,63.11,1,Spain,False,63.11
O514045,C107554,2023-10-17,Books,22.78,2,United Kingdom,True,0.0
O507571,C103986,2023-10-17,Fashion,106.92,1,United Kingdom,False,106.92
O506252,C103267,2023-10-17,Electronics,611.91,1,United Kingdom,False,611.91
O533370,C117778,2023-10-17,Books,18.14,1,United Kingdom,False,18.14
O537323,C119895,2023-10-17,Beauty,71.18,1,United Kingdom,False,71.18
O526809,C114357,2023-10-17,Books,46.76,1,United Kingdom,False,46.76
O528442,C115260,2023-10-17,Sports & Outdoors,152.77,2,Spain,False,305.54
O530673,C116380,2023-10-17,Sports & Outdoors,195.51,3,France,False,586.53
O529013,C115572,2023-10-17,Fashion,76.66,1,United States,False,76.66
O511883,C106388,2023-10-17,Beauty,89.77,1,France,False,89.77
O536319,C119358,2023-10-17,Home & Kitchen,54.77,1,United States,False,54.77
O500944,C100532,2023-10-17,Toys,70.61,1,Spain,False,70.61
O520439,C110930,2023-10-17,Electronics,371.1,1,United Kingdom,False,371.1
O512541,C106752,2023-10-17,Home & Kitchen,129.05,1,United Kingdom,False,129.05
O515354,C108211,2023-10-17,Electronics,460.41,1,United Kingdom,False,460.41
O508544,C104514,2023-10-17,Electronics,704.91,1,United Kingdom,False,704.91
O530521,C116300,2023-10-17,Fashion,101.2,2,United Kingdom,False,202.4
O515564,C108323,2023-10-17,Sports & Outdoors,187.28,1,Australia,False,187.28
O533790,C118001,2023-10-17,Home & Kitchen,115.63,1,Germany,False,115.63
O512658,C106821,2023-10-17,Beauty,24.62,1,United Kingdom,False,24.62
O518815,C110052,2023-10-17,Toys,91.29,2,Germany,False,182.58
O521369,C111445,2023-10-17,Books,60.0,1,Germany,False,60.0
O531141,C116609,2023-10-17,Fashion,144.43,5,Spain,False,722.15
O521381,C111451,2023-10-17,Home & Kitchen,128.99,1,United Kingdom,False,128.99
O533787,C117998,2023-10-17,Electronics,318.71,1,United Kingdom,True,0.0
O515661,C108376,2023-10-17,Sports & Outdoors,400.0,1,United Kingdom,False,400.0
O527612,C114769,2023-10-17,Books,28.32,1,United Kingdom,False,28.32
O510102,C105392,2023-10-17,Electronics,900.0,1,Ireland,False,900.0
O522810,C112194,2023-10-17,Books,33.32,1,United States,False,33.32
O510386,C105549,2023-10-17,Electronics,748.63,2,United Kingdom,False,1497.26
O521158,C111315,2023-10-17,Sports & Outdoors,123.89,1,Ireland,False,123.89
O519993,C110698,2023-10-17,Beauty,42.96,1,Germany,False,42.96
O509140,C104839,2023-10-17,Books,31.12,5,United Kingdom,False,155.6
O503133,C101650,2023-10-17,Home & Kitchen,238.55,1,United States,True,0.0
O521251,C111373,2023-10-17,Home & Kitchen,188.96,1,United Kingdom,False,188.96
O516298,C108713,2023-10-17,Home & Kitchen,185.07,5,France,False,925.35
O520108,C110740,2023-10-18,Sports & Outdoors,273.41,1,France,False,273.41
O534791,C118531,2023-10-18,Home & Kitchen,107.57,1,United Kingdom,False,107.57
O508639,C104560,2023-10-18,Home & Kitchen,175.46,1,United States,False,175.46
O509624,C105127,2023-10-18,Beauty,40.68,1,Germany,False,40.68
O506771,C103547,2023-10-18,Electronics,667.39,1,United Kingdom,False,667.39
O509199,C104880,2023-10-18,Home & Kitchen,153.26,1,United Kingdom,False,153.26
O512900,C106937,2023-10-18,Home & Kitchen,250.0,2,Netherlands,False,500.0
O521271,C111388,2023-10-18,Home & Kitchen,242.62,1,Germany,False,242.62
O522948,C112276,2023-10-18,Home & Kitchen,67.52,1,Ireland,False,67.52
O525037,C113427,2023-10-18,Books,42.32,1,Spain,False,42.32
O532764,C117426,2023-10-18,Beauty,120.0,1,United Kingdom,False,120.0
O516480,C108812,2023-10-18,Toys,36.21,1,United Kingdom,True,0.0
O523280,C112451,2023-10-18,Sports & Outdoors,133.57,3,Australia,False,400.71
O514192,C107608,2023-10-18,Beauty,103.48,1,Australia,False,103.48
O526079,C113978,2023-10-18,Books,34.46,1,United Kingdom,False,34.46
O516149,C108641,2023-10-18,Fashion,49.08,1,Germany,False,49.08
O537249,C119851,2023-10-18,Fashion,86.33,1,United Kingdom,False,86.33
O501617,C100865,2023-10-18,Sports & Outdoors,344.52,1,United Kingdom,False,344.52
O528719,C115413,2023-10-18,Fashion,67.14,1,Ireland,False,67.14
O532314,C117186,2023-10-18,Home & Kitchen,94.92,1,Netherlands,False,94.92
O500692,C100404,2023-10-18,Fashion,124.55,1,United States,True,0.0
O523724,C112712,2023-10-18,Home & Kitchen,77.72,1,United Kingdom,False,77.72
O531782,C116940,2023-10-18,Beauty,90.43,1,United States,False,90.43
O504901,C102569,2023-10-18,Books,34.25,1,France,False,34.25
O529126,C115644,2023-10-18,Home & Kitchen,124.23,1,United Kingdom,False,124.23
O531172,C116631,2023-10-18,Beauty,120.0,5,United Kingdom,True,0.0
O537479,C119954,2023-10-18,Fashion,95.65,1,United Kingdom,False,95.65
O522612,C112082,2023-10-18,Home & Kitchen,165.11,1,United Kingdom,False,165.11
O519685,C110530,2023-10-18,Electronics,879.11,1,Australia,False,879.11
O504449,C102325,2023-10-18,Books,24.26,1,Spain,True,0.0
O521695,C111611,2023-10-18,Books,21.11,1,Germany,False,21.11
O513842,C107439,2023-10-18,Beauty,120.0,1,Spain,False,120.0
O519537,C110446,2023-10-18,Beauty,76.62,1,United Kingdom,False,76.62
O531202,C116647,2023-10-18,Fashion,69.23,3,United Kingdom,False,207.69
O531912,C116996,2023-10-18,Home & Kitchen,72.27,1,United Kingdom,False,72.27
O528493,C115286,2023-10-18,Toys,62.97,1,United Kingdom,False,62.97
O529821,C115977,2023-10-18,Sports & Outdoors,182.44,1,United Kingdom,False,182.44
O511313,C106060,2023-10-18,Beauty,40.52,1,United Kingdom,False,40.52
O521825,C111684,2023-10-18,Fashion,104.9,1,United Kingdom,False,104.9
O500668,C100390,2023-10-18,Fashion,75.63,1,Germany,False,75.63
O522456,C112010,2023-10-18,Fashion,69.89,1,Germany,False,69.89
O517567,C109373,2023-10-18,Sports & Outdoors,400.0,1,United Kingdom,False,400.0
O536826,C119603,2023-10-18,Beauty,120.0,5,United Kingdom,False,600.0
O504413,C102310,2023-10-18,Beauty,43.24,1,Australia,False,43.24
O530378,C116234,2023-10-18,Books,28.2,4,Spain,True,0.0
O520270,C110835,2023-10-18,Fashion,80.04,1,United Kingdom,False,80.04
O534808,C118542,2023-10-18,Books,52.75,3,Germany,False,158.25
O524004,C112865,2023-10-18,Home & Kitchen,65.58,1,United Kingdom,False,65.58
O527156,C114541,2023-10-18,Books,60.0,1,United Kingdom,False,60.0
O527159,C114543,2023-10-18,Electronics,543.93,5,Germany,False,2719.65
O515832,C108457,2023-10-18,Books,27.14,1,Germany,False,27.14
O523308,C112469,2023-10-18,Fashion,110.77,1,Spain,False,110.77
O523683,C112686,2023-10-18,Home & Kitchen,175.67,2,Netherlands,True,0.0
O515880,C108486,2023-10-18,Fashion,169.86,1,Netherlands,False,169.86
O501529,C100815,2023-10-18,Books,26.75,1,France,False,26.75
O522095,C111826,2023-10-18,Sports & Outdoors,315.28,1,Spain,True,0.0
O532021,C117054,2023-10-18,Home & Kitchen,105.57,4,United States,False,422.28
O502317,C101224,2023-10-18,Home & Kitchen,111.03,1,Netherlands,False,111.03
O528322,C115184,2023-10-18,Books,28.66,1,Ireland,False,28.66
O527476,C114689,2023-10-18,Books,34.56,1,United Kingdom,False,34.56
O517120,C109154,2023-10-18,Sports & Outdoors,208.0,1,United Kingdom,False,208.0
O502373,C101259,2023-10-18,Electronics,900.0,1,France,False,900.0
O534682,C118472,2023-10-18,Books,48.51,3,United States,False,145.53
O523195,C112408,2023-10-18,Books,49.75,2,United Kingdom,False,99.5
O531998,C117045,2023-10-18,Electronics,900.0,1,United Kingdom,False,900.0
O502788,C101468,2023-10-18,Fashion,54.29,4,Ireland,False,217.16
O535280,C118799,2023-10-18,Electronics,559.4,1,United Kingdom,False,559.4
O504544,C102377,2023-10-18,Fashion,171.95,1,United Kingdom,False,171.95
O530120,C116117,2023-10-18,Electronics,600.94,5,France,False,3004.7
O521567,C111548,2023-10-18,Electronics,235.17,2,United States,False,470.34
O515327,C108199,2023-10-18,Electronics,609.05,1,Spain,False,609.05
O520937,C111183,2023-10-18,Sports & Outdoors,331.76,1,Germany,False,331.76
O522905,C112247,2023-10-19,Sports & Outdoors,282.12,1,United Kingdom,False,282.12
O524687,C113248,2023-10-19,Home & Kitchen,140.07,1,France,False,140.07
O519079,C110208,2023-10-19,Books,20.71,2,United States,False,41.42
O513088,C107044,2023-10-19,Books,52.3,1,United Kingdom,False,52.3
O534986,C118651,2023-10-19,Electronics,377.54,1,Australia,False,377.54
O502878,C101514,2023-10-19,Fashion,47.54,1,United Kingdom,True,0.0
O533527,C117870,2023-10-19,Home & Kitchen,163.99,4,United Kingdom,False,655.96
O512643,C106818,2023-10-19,Books,38.11,1,Spain,False,38.11
O512949,C106972,2023-10-19,Sports & Outdoors,302.19,1,Germany,False,302.19
O529761,C115936,2023-10-19,Books,15.29,1,France,False,15.29
O516260,C108683,2023-10-19,Fashion,100.04,1,United Kingdom,False,100.04
O501449,C100784,2023-10-19,Electronics,736.5,1,Spain,True,0.0
O508824,C104647,2023-10-19,Books,17.78,1,United Kingdom,False,17.78
O512976,C106982,2023-10-19,Books,27.47,1,France,False,27.47
O513343,C107173,2023-10-19,Home & Kitchen,179.23,1,United Kingdom,False,179.23
O531116,C116592,2023-10-19,Fashion,136.68,1,Spain,False,136.68
O506923,C103627,2023-10-19,Sports & Outdoors,219.38,5,United Kingdom,False,1096.9
O505576,C102906,2023-10-19,Home & Kitchen,206.36,1,United Kingdom,False,206.36
O505895,C103084,2023-10-19,Beauty,30.06,1,United Kingdom,False,30.06
O503249,C101705,2023-10-19,Fashion,84.32,1,Australia,False,84.32
O516117,C108619,2023-10-19,Fashion,62.6,1,France,False,62.6
O537281,C119867,2023-10-19,Toys,65.79,1,United Kingdom,False,65.79
O517668,C109427,2023-10-19,Electronics,195.99,1,United Kingdom,False,195.99
O510484,C105603,2023-10-19,Toys,47.53,1,Spain,False,47.53
O511998,C106462,2023-10-19,Beauty,27.51,1,United Kingdom,False,27.51
O518944,C110118,2023-10-19,Electronics,200.97,1,Germany,False,200.97
O527893,C114948,2023-10-19,Books,34.99,1,United Kingdom,False,34.99
O537341,C119905,2023-10-19,Books,40.63,1,United Kingdom,False,40.63
O532075,C117077,2023-10-19,Fashion,82.73,1,France,False,82.73
O524382,C113079,2023-10-19,Electronics,396.29,1,United Kingdom,False,396.29
O505900,C103089,2023-10-19,Fashion,51.0,1,United States,False,51.0
O516046,C108579,2023-10-19,Home & Kitchen,103.25,5,France,False,516.25
O512200,C106554,2023-10-19,Beauty,87.52,1,United Kingdom,False,87.52
O528924,C115527,2023-10-19,Electronics,609.19,1,United Kingdom,False,609.19
O504828,C102526,2023-10-19,Fashion,42.59,1,United Kingdom,False,42.59
O500183,C100115,2023-10-19,Home & Kitchen,99.39,1,United Kingdom,False,99.39
O527652,C114793,2023-10-19,Toys,56.77,5,Australia,False,283.85
O525141,C113489,2023-10-19,Home & Kitchen,120.62,1,United Kingdom,False,120.62
O518111,C109664,2023-10-19,Sports & Outdoors,116.12,1,Germany,False,116.12
O503708,C101947,2023-10-19,Beauty,73.54,1,Germany,False,73.54
O517641,C109411,2023-10-19,Home & Kitchen,218.77,1,United States,False,218.77
O531568,C116822,2023-10-19,Fashion,47.24,1,France,False,47.24
O505275,C102765,2023-10-19,Toys,123.41,1,Germany,False,123.41
O502851,C101499,2023-10-19,Fashion,129.55,1,Germany,False,129.55
O537229,C119842,2023-10-20,Electronics,241.95,1,United Kingdom,False,241.95
O519521,C110438,2023-10-20,Home & Kitchen,90.87,3,Germany,False,272.61
O522804,C112189,2023-10-20,Beauty,23.97,5,France,False,119.85
O528559,C115323,2023-10-20,Toys,97.0,1,United Kingdom,False,97.0
O507211,C103782,2023-10-20,Home & Kitchen,118.12,1,United Kingdom,False,118.12
O502031,C101073,2023-10-20,Books,38.97,1,United Kingdom,False,38.97
O511423,C106132,2023-10-20,Electronics,356.29,2,United Kingdom,False,712.58
O521021,C111236,2023-10-20,Sports & Outdoors,211.67,1,Spain,False,211.67
O518945,C110119,2023-10-20,Fashion,102.76,1,United Kingdom,False,102.76
O526225,C114046,2023-10-20,Electronics,838.08,1,Spain,False,838.08
O519859,C110632,2023-10-20,Books,25.38,1,Australia,False,25.38
O520333,C110874,2023-10-20,Fashion,132.11,1,United Kingdom,False,132.11
O511641,C106257,2023-10-20,Fashion,108.29,1,United States,False,108.29
O520605,C111003,2023-10-20,Beauty,76.53,5,Australia,False,382.65
O502330,C101230,2023-10-20,Home & Kitchen,86.44,1,Ireland,False,86.44
O508049,C104247,2023-10-20,Beauty,68.76,3,United Kingdom,False,206.28
O537083,C119765,2023-10-20,Books,48.46,1,United Kingdom,False,48.46
O500723,C100410,2023-10-20,Home & Kitchen,127.35,1,Spain,False,127.35
O534059,C118133,2023-10-20,Fashion,157.15,1,United Kingdom,False,157.15
O501426,C100771,2023-10-20,Books,28.03,1,United Kingdom,False,28.03
O535068,C118701,2023-10-20,Beauty,49.94,1,United Kingdom,False,49.94
O512186,C106545,2023-10-20,Fashion,118.63,4,Germany,True,0.0
O504953,C102596,2023-10-20,Books,48.82,1,Spain,False,48.82
O502304,C101215,2023-10-20,Fashion,47.08,1,United Kingdom,False,47.08
O518023,C109615,2023-10-20,Home & Kitchen,230.84,4,Ireland,False,923.36
O525495,C113668,2023-10-20,Fashion,118.43,1,United Kingdom,True,0.0
O533482,C117842,2023-10-20,Home & Kitchen,185.25,1,France,False,185.25
O530117,C116117,2023-10-20,Electronics,477.21,2,United Kingdom,True,0.0
O531970,C117029,2023-10-20,Beauty,80.41,1,Germany,False,80.41
O532961,C117557,2023-10-20,Fashion,44.57,1,United Kingdom,False,44.57
O501365,C100725,2023-10-20,Home & Kitchen,250.0,4,United Kingdom,False,1000.0
O509619,C105122,2023-10-20,Electronics,900.0,1,United Kingdom,False,900.0
O525557,C113708,2023-10-20,Toys,45.3,1,Australia,False,45.3
O500152,C100099,2023-10-20,Books,42.55,1,Germany,False,42.55
O515358,C108211,2023-10-20,Sports & Outdoors,252.18,1,United Kingdom,False,252.18
O525081,C113451,2023-10-20,Books,60.0,1,United Kingdom,False,60.0
O521642,C111584,2023-10-20,Electronics,491.74,1,United Kingdom,True,0.0
O532043,C117060,2023-10-20,Sports & Outdoors,172.61,5,United Kingdom,True,0.0
O535118,C118729,2023-10-20,Sports & Outdoors,256.93,1,Ireland,False,256.93
O505727,C102983,2023-10-20,Electronics,625.49,1,United Kingdom,False,625.49
O500576,C100347,2023-10-20,Books,32.84,1,Ireland,False,32.84
O531511,C116800,2023-10-20,Home & Kitchen,117.4,1,Netherlands,False,117.4
O524035,C112884,2023-10-20,Home & Kitchen,118.07,1,United Kingdom,False,118.07
O526124,C113995,2023-10-20,Home & Kitchen,184.6,1,United Kingdom,False,184.6
O508002,C104218,2023-10-20,Fashion,105.83,1,France,False,105.83
O520122,C110748,2023-10-20,Fashion,163.26,5,Germany,False,816.3
O511557,C106201,2023-10-20,Books,29.94,1,United Kingdom,False,29.94
O518417,C109835,2023-10-20,Fashion,83.06,1,United Kingdom,False,83.06
O528424,C115246,2023-10-20,Fashion,84.27,1,Spain,False,84.27
O505158,C102698,2023-10-21,Toys,63.3,1,United Kingdom,False,63.3
O507925,C104177,2023-10-21,Home & Kitchen,73.35,2,Spain,False,146.7
O523226,C112423,2023-10-21,Sports & Outdoors,158.03,3,Ireland,False,474.09
O519365,C110349,2023-10-21,Fashion,98.94,1,Germany,True,0.0
O507861,C104142,2023-10-21,Home & Kitchen,86.87,1,Germany,False,86.87
O512218,C106564,2023-10-21,Fashion,43.89,1,United Kingdom,False,43.89
O537481,C119955,2023-10-21,Fashion,54.97,1,Australia,False,54.97
O513802,C107419,2023-10-21,Fashion,64.44,5,France,False,322.2
O527478,C114690,2023-10-21,Sports & Outdoors,400.0,1,Ireland,False,400.0
O521467,C111497,2023-10-21,Electronics,382.06,1,France,False,382.06
O525800,C113835,2023-10-21,Home & Kitchen,174.39,1,United Kingdom,False,174.39
O510304,C105504,2023-10-21,Fashion,118.48,1,United Kingdom,False,118.48
O522182,C111877,2023-10-21,Fashion,81.27,4,United Kingdom,False,325.08
O518409,C109831,2023-10-21,Home & Kitchen,158.27,1,United Kingdom,False,158.27
O534223,C118211,2023-10-21,Home & Kitchen,245.99,1,United Kingdom,False,245.99
O515811,C108450,2023-10-21,Fashion,179.57,2,Germany,False,359.14
O537063,C119753,2023-10-21,Home & Kitchen,137.83,1,United Kingdom,False,137.83
O524200,C112979,2023-10-21,Fashion,137.21,4,United Kingdom,False,548.84
O503276,C101712,2023-10-21,Home & Kitchen,138.92,1,Spain,False,138.92
O523234,C112428,2023-10-21,Home & Kitchen,187.17,1,United Kingdom,False,187.17
O509845,C105268,2023-10-21,Home & Kitchen,237.03,1,Netherlands,False,237.03
O514151,C107600,2023-10-21,Fashion,106.41,5,Germany,False,532.05
O533756,C117980,2023-10-21,Home & Kitchen,86.83,1,United Kingdom,False,86.83
O505580,C102907,2023-10-21,Home & Kitchen,78.78,1,Germany,True,0.0
O500480,C100295,2023-10-21,Sports & Outdoors,87.99,3,United Kingdom,True,0.0
O501304,C100694,2023-10-21,Sports & Outdoors,92.63,1,Germany,False,92.63
O525477,C113656,2023-10-21,Electronics,669.62,1,United Kingdom,True,0.0
O521822,C111683,2023-10-21,Books,54.71,2,United Kingdom,False,109.42
O508503,C104492,2023-10-21,Beauty,78.73,1,France,False,78.73
O507074,C103722,2023-10-21,Fashion,105.27,1,United Kingdom,False,105.27
O505300,C102774,2023-10-21,Fashion,128.93,1,Spain,False,128.93
